sampleId	popId	age
tsk_188	FIN_GBR_TSI	0
tsk_189	FIN_GBR_TSI	0
tsk_190	FIN_GBR_TSI	0
tsk_191	FIN_GBR_TSI	0
tsk_192	FIN_GBR_TSI	0
tsk_193	FIN_GBR_TSI	0
tsk_194	FIN_GBR_TSI	0
tsk_195	FIN_GBR_TSI	0
tsk_196	FIN_GBR_TSI	0
tsk_197	FIN_GBR_TSI	0
tsk_198	FIN_GBR_TSI	0
tsk_199	FIN_GBR_TSI	0
tsk_200	FIN_GBR_TSI	0
tsk_201	FIN_GBR_TSI	0
tsk_202	FIN_GBR_TSI	0
tsk_203	FIN_GBR_TSI	0
tsk_204	FIN_GBR_TSI	0
tsk_205	FIN_GBR_TSI	0
tsk_206	FIN_GBR_TSI	0
tsk_207	FIN_GBR_TSI	0
tsk_208	FIN_GBR_TSI	0
tsk_209	FIN_GBR_TSI	0
tsk_210	FIN_GBR_TSI	0
tsk_211	FIN_GBR_TSI	0
tsk_212	FIN_GBR_TSI	0
tsk_213	FIN_GBR_TSI	0
tsk_214	FIN_GBR_TSI	0
tsk_215	FIN_GBR_TSI	0
tsk_216	FIN_GBR_TSI	0
tsk_217	FIN_GBR_TSI	0
tsk_218	FIN_GBR_TSI	0
tsk_219	FIN_GBR_TSI	0
tsk_220	FIN_GBR_TSI	0
tsk_221	FIN_GBR_TSI	0
tsk_222	FIN_GBR_TSI	0
tsk_223	FIN_GBR_TSI	0
tsk_224	FIN_GBR_TSI	0
tsk_225	FIN_GBR_TSI	0
tsk_226	FIN_GBR_TSI	0
tsk_227	FIN_GBR_TSI	0
tsk_228	FIN_GBR_TSI	0
tsk_229	FIN_GBR_TSI	0
tsk_230	FIN_GBR_TSI	0
tsk_231	FIN_GBR_TSI	0
tsk_232	FIN_GBR_TSI	0
tsk_233	FIN_GBR_TSI	0
tsk_234	FIN_GBR_TSI	0
tsk_235	FIN_GBR_TSI	0
tsk_236	FIN_GBR_TSI	0
tsk_237	FIN_GBR_TSI	0
tsk_238	FIN_GBR_TSI	0
tsk_239	FIN_GBR_TSI	0
tsk_240	FIN_GBR_TSI	0
tsk_241	FIN_GBR_TSI	0
tsk_242	FIN_GBR_TSI	0
tsk_243	FIN_GBR_TSI	0
tsk_244	FIN_GBR_TSI	0
tsk_245	FIN_GBR_TSI	0
tsk_246	FIN_GBR_TSI	0
tsk_247	FIN_GBR_TSI	0
tsk_248	FIN_GBR_TSI	0
tsk_249	FIN_GBR_TSI	0
tsk_250	FIN_GBR_TSI	0
tsk_251	FIN_GBR_TSI	0
tsk_252	FIN_GBR_TSI	0
tsk_253	FIN_GBR_TSI	0
tsk_254	FIN_GBR_TSI	0
tsk_255	FIN_GBR_TSI	0
tsk_256	FIN_GBR_TSI	0
tsk_257	FIN_GBR_TSI	0
tsk_258	FIN_GBR_TSI	0
tsk_259	FIN_GBR_TSI	0
tsk_260	FIN_GBR_TSI	0
tsk_261	FIN_GBR_TSI	0
tsk_262	FIN_GBR_TSI	0
tsk_263	FIN_GBR_TSI	0
tsk_264	FIN_GBR_TSI	0
tsk_265	FIN_GBR_TSI	0
tsk_266	FIN_GBR_TSI	0
tsk_267	FIN_GBR_TSI	0
tsk_268	FIN_GBR_TSI	0
tsk_269	FIN_GBR_TSI	0
tsk_270	FIN_GBR_TSI	0
tsk_271	FIN_GBR_TSI	0
tsk_272	FIN_GBR_TSI	0
tsk_273	FIN_GBR_TSI	0
tsk_274	FIN_GBR_TSI	0
tsk_275	FIN_GBR_TSI	0
tsk_276	FIN_GBR_TSI	0
tsk_277	FIN_GBR_TSI	0
tsk_278	FIN_GBR_TSI	0
tsk_279	FIN_GBR_TSI	0
tsk_280	FIN_GBR_TSI	0
tsk_281	FIN_GBR_TSI	0
tsk_282	FIN_GBR_TSI	0
tsk_283	FIN_GBR_TSI	0
tsk_284	FIN_GBR_TSI	0
tsk_285	FIN_GBR_TSI	0
tsk_286	FIN_GBR_TSI	0
tsk_287	FIN_GBR_TSI	0
tsk_288	FIN_GBR_TSI	0
tsk_289	FIN_GBR_TSI	0
tsk_290	FIN_GBR_TSI	0
tsk_291	FIN_GBR_TSI	0
tsk_292	FIN_GBR_TSI	0
tsk_293	FIN_GBR_TSI	0
tsk_294	FIN_GBR_TSI	0
tsk_295	FIN_GBR_TSI	0
tsk_296	FIN_GBR_TSI	0
tsk_297	FIN_GBR_TSI	0
tsk_298	FIN_GBR_TSI	0
tsk_299	FIN_GBR_TSI	0
tsk_300	FIN_GBR_TSI	0
tsk_301	FIN_GBR_TSI	0
tsk_302	FIN_GBR_TSI	0
tsk_303	FIN_GBR_TSI	0
tsk_304	FIN_GBR_TSI	0
tsk_305	FIN_GBR_TSI	0
tsk_306	FIN_GBR_TSI	0
tsk_307	FIN_GBR_TSI	0
tsk_308	FIN_GBR_TSI	0
tsk_309	FIN_GBR_TSI	0
tsk_310	FIN_GBR_TSI	0
tsk_311	FIN_GBR_TSI	0
tsk_312	FIN_GBR_TSI	0
tsk_313	FIN_GBR_TSI	0
tsk_314	FIN_GBR_TSI	0
tsk_315	FIN_GBR_TSI	0
tsk_316	FIN_GBR_TSI	0
tsk_317	FIN_GBR_TSI	0
tsk_318	FIN_GBR_TSI	0
tsk_319	FIN_GBR_TSI	0
tsk_320	FIN_GBR_TSI	0
tsk_321	FIN_GBR_TSI	0
tsk_322	FIN_GBR_TSI	0
tsk_323	FIN_GBR_TSI	0
tsk_324	FIN_GBR_TSI	0
tsk_325	FIN_GBR_TSI	0
tsk_326	FIN_GBR_TSI	0
tsk_327	FIN_GBR_TSI	0
tsk_328	FIN_GBR_TSI	0
tsk_329	FIN_GBR_TSI	0
tsk_330	FIN_GBR_TSI	0
tsk_331	FIN_GBR_TSI	0
tsk_332	FIN_GBR_TSI	0
tsk_333	FIN_GBR_TSI	0
tsk_334	FIN_GBR_TSI	0
tsk_335	FIN_GBR_TSI	0
tsk_336	FIN_GBR_TSI	0
tsk_337	FIN_GBR_TSI	0
tsk_338	FIN_GBR_TSI	0
tsk_339	FIN_GBR_TSI	0
tsk_340	FIN_GBR_TSI	0
tsk_341	FIN_GBR_TSI	0
tsk_342	FIN_GBR_TSI	0
tsk_343	FIN_GBR_TSI	0
tsk_344	FIN_GBR_TSI	0
tsk_345	FIN_GBR_TSI	0
tsk_346	FIN_GBR_TSI	0
tsk_347	FIN_GBR_TSI	0
tsk_348	FIN_GBR_TSI	0
tsk_349	FIN_GBR_TSI	0
tsk_350	FIN_GBR_TSI	0
tsk_351	FIN_GBR_TSI	0
tsk_352	FIN_GBR_TSI	0
tsk_353	FIN_GBR_TSI	0
tsk_354	FIN_GBR_TSI	0
tsk_355	FIN_GBR_TSI	0
tsk_356	FIN_GBR_TSI	0
tsk_357	FIN_GBR_TSI	0
tsk_358	FIN_GBR_TSI	0
tsk_359	FIN_GBR_TSI	0
tsk_360	FIN_GBR_TSI	0
tsk_361	FIN_GBR_TSI	0
tsk_362	FIN_GBR_TSI	0
tsk_363	FIN_GBR_TSI	0
tsk_364	FIN_GBR_TSI	0
tsk_365	FIN_GBR_TSI	0
tsk_366	FIN_GBR_TSI	0
tsk_367	FIN_GBR_TSI	0
tsk_368	FIN_GBR_TSI	0
tsk_369	FIN_GBR_TSI	0
tsk_370	FIN_GBR_TSI	0
tsk_371	FIN_GBR_TSI	0
tsk_372	FIN_GBR_TSI	0
tsk_373	FIN_GBR_TSI	0
tsk_374	FIN_GBR_TSI	0
tsk_375	FIN_GBR_TSI	0
tsk_376	FIN_GBR_TSI	0
tsk_377	FIN_GBR_TSI	0
tsk_378	FIN_GBR_TSI	0
tsk_379	FIN_GBR_TSI	0
tsk_380	FIN_GBR_TSI	0
tsk_381	FIN_GBR_TSI	0
tsk_382	FIN_GBR_TSI	0
tsk_383	FIN_GBR_TSI	0
tsk_384	FIN_GBR_TSI	0
tsk_385	FIN_GBR_TSI	0
tsk_386	FIN_GBR_TSI	0
tsk_387	FIN_GBR_TSI	0
tsk_388	FIN_GBR_TSI	0
tsk_389	FIN_GBR_TSI	0
tsk_390	FIN_GBR_TSI	0
tsk_391	FIN_GBR_TSI	0
tsk_392	FIN_GBR_TSI	0
tsk_393	FIN_GBR_TSI	0
tsk_394	FIN_GBR_TSI	0
tsk_395	FIN_GBR_TSI	0
tsk_396	FIN_GBR_TSI	0
tsk_397	FIN_GBR_TSI	0
tsk_398	FIN_GBR_TSI	0
tsk_399	FIN_GBR_TSI	0
tsk_400	FIN_GBR_TSI	0
tsk_401	FIN_GBR_TSI	0
tsk_402	FIN_GBR_TSI	0
tsk_403	FIN_GBR_TSI	0
tsk_404	FIN_GBR_TSI	0
tsk_405	FIN_GBR_TSI	0
tsk_406	FIN_GBR_TSI	0
tsk_407	FIN_GBR_TSI	0
tsk_408	FIN_GBR_TSI	0
tsk_409	FIN_GBR_TSI	0
tsk_410	FIN_GBR_TSI	0
tsk_411	FIN_GBR_TSI	0
tsk_412	FIN_GBR_TSI	0
tsk_413	FIN_GBR_TSI	0
tsk_414	FIN_GBR_TSI	0
tsk_415	FIN_GBR_TSI	0
tsk_416	FIN_GBR_TSI	0
tsk_417	FIN_GBR_TSI	0
tsk_418	FIN_GBR_TSI	0
tsk_419	FIN_GBR_TSI	0
tsk_420	FIN_GBR_TSI	0
tsk_421	FIN_GBR_TSI	0
tsk_422	FIN_GBR_TSI	0
tsk_423	FIN_GBR_TSI	0
tsk_424	FIN_GBR_TSI	0
tsk_425	FIN_GBR_TSI	0
tsk_426	FIN_GBR_TSI	0
tsk_427	FIN_GBR_TSI	0
tsk_428	FIN_GBR_TSI	0
tsk_429	FIN_GBR_TSI	0
tsk_430	FIN_GBR_TSI	0
tsk_431	FIN_GBR_TSI	0
tsk_432	FIN_GBR_TSI	0
tsk_433	FIN_GBR_TSI	0
tsk_434	FIN_GBR_TSI	0
tsk_435	FIN_GBR_TSI	0
tsk_436	FIN_GBR_TSI	0
tsk_437	FIN_GBR_TSI	0
tsk_438	FIN_GBR_TSI	0
tsk_439	FIN_GBR_TSI	0
tsk_440	FIN_GBR_TSI	0
tsk_441	FIN_GBR_TSI	0
tsk_442	FIN_GBR_TSI	0
tsk_443	FIN_GBR_TSI	0
tsk_444	FIN_GBR_TSI	0
tsk_445	FIN_GBR_TSI	0
tsk_446	FIN_GBR_TSI	0
tsk_447	FIN_GBR_TSI	0
tsk_448	FIN_GBR_TSI	0
tsk_449	FIN_GBR_TSI	0
tsk_450	FIN_GBR_TSI	0
tsk_451	FIN_GBR_TSI	0
tsk_452	FIN_GBR_TSI	0
tsk_453	FIN_GBR_TSI	0
tsk_454	FIN_GBR_TSI	0
tsk_455	FIN_GBR_TSI	0
tsk_456	FIN_GBR_TSI	0
tsk_457	FIN_GBR_TSI	0
tsk_458	FIN_GBR_TSI	0
tsk_459	FIN_GBR_TSI	0
tsk_460	FIN_GBR_TSI	0
tsk_461	FIN_GBR_TSI	0
tsk_462	FIN_GBR_TSI	0
tsk_463	FIN_GBR_TSI	0
tsk_464	FIN_GBR_TSI	0
tsk_465	FIN_GBR_TSI	0
tsk_466	FIN_GBR_TSI	0
tsk_467	FIN_GBR_TSI	0
tsk_468	FIN_GBR_TSI	0
tsk_469	FIN_GBR_TSI	0
tsk_470	FIN_GBR_TSI	0
tsk_471	FIN_GBR_TSI	0
tsk_472	FIN_GBR_TSI	0
tsk_473	FIN_GBR_TSI	0
tsk_474	FIN_GBR_TSI	0
tsk_475	FIN_GBR_TSI	0
tsk_476	FIN_GBR_TSI	0
tsk_477	FIN_GBR_TSI	0
tsk_478	FIN_GBR_TSI	0
tsk_479	FIN_GBR_TSI	0
tsk_480	FIN_GBR_TSI	0
tsk_481	FIN_GBR_TSI	0
tsk_482	FIN_GBR_TSI	0
tsk_483	FIN_GBR_TSI	0
tsk_484	FIN_GBR_TSI	0
tsk_485	FIN_GBR_TSI	0
tsk_486	FIN_GBR_TSI	0
tsk_487	FIN_GBR_TSI	0
tsk_488	FIN_GBR_TSI	0
tsk_489	FIN_GBR_TSI	0
tsk_490	FIN_GBR_TSI	0
tsk_491	FIN_GBR_TSI	0
tsk_492	FIN_GBR_TSI	0
tsk_493	FIN_GBR_TSI	0
tsk_494	FIN_GBR_TSI	0
tsk_495	FIN_GBR_TSI	0
tsk_496	FIN_GBR_TSI	0
tsk_497	FIN_GBR_TSI	0
tsk_498	FIN_GBR_TSI	0
tsk_499	FIN_GBR_TSI	0
tsk_500	FIN_GBR_TSI	0
tsk_501	FIN_GBR_TSI	0
tsk_502	FIN_GBR_TSI	0
tsk_503	FIN_GBR_TSI	0
tsk_504	FIN_GBR_TSI	0
tsk_505	FIN_GBR_TSI	0
tsk_506	FIN_GBR_TSI	0
tsk_507	FIN_GBR_TSI	0
tsk_508	FIN_GBR_TSI	0
tsk_509	FIN_GBR_TSI	0
tsk_510	FIN_GBR_TSI	0
tsk_511	FIN_GBR_TSI	0
tsk_512	FIN_GBR_TSI	0
tsk_513	FIN_GBR_TSI	0
tsk_514	FIN_GBR_TSI	0
tsk_515	FIN_GBR_TSI	0
tsk_516	FIN_GBR_TSI	0
tsk_517	FIN_GBR_TSI	0
tsk_518	FIN_GBR_TSI	0
tsk_519	FIN_GBR_TSI	0
tsk_520	FIN_GBR_TSI	0
tsk_521	FIN_GBR_TSI	0
tsk_522	FIN_GBR_TSI	0
tsk_523	FIN_GBR_TSI	0
tsk_524	FIN_GBR_TSI	0
tsk_525	FIN_GBR_TSI	0
tsk_526	FIN_GBR_TSI	0
tsk_527	FIN_GBR_TSI	0
tsk_528	FIN_GBR_TSI	0
tsk_529	FIN_GBR_TSI	0
tsk_530	FIN_GBR_TSI	0
tsk_531	FIN_GBR_TSI	0
tsk_532	FIN_GBR_TSI	0
tsk_533	FIN_GBR_TSI	0
tsk_534	FIN_GBR_TSI	0
tsk_535	FIN_GBR_TSI	0
tsk_536	FIN_GBR_TSI	0
tsk_537	FIN_GBR_TSI	0
tsk_538	FIN_GBR_TSI	0
tsk_539	FIN_GBR_TSI	0
tsk_540	FIN_GBR_TSI	0
tsk_541	FIN_GBR_TSI	0
tsk_542	FIN_GBR_TSI	0
tsk_543	FIN_GBR_TSI	0
tsk_544	FIN_GBR_TSI	0
tsk_545	FIN_GBR_TSI	0
tsk_546	FIN_GBR_TSI	0
tsk_547	FIN_GBR_TSI	0
tsk_548	FIN_GBR_TSI	0
tsk_549	FIN_GBR_TSI	0
tsk_550	FIN_GBR_TSI	0
tsk_551	FIN_GBR_TSI	0
tsk_552	FIN_GBR_TSI	0
tsk_553	FIN_GBR_TSI	0
tsk_554	FIN_GBR_TSI	0
tsk_555	FIN_GBR_TSI	0
tsk_556	FIN_GBR_TSI	0
tsk_557	FIN_GBR_TSI	0
tsk_558	FIN_GBR_TSI	0
tsk_559	FIN_GBR_TSI	0
tsk_560	FIN_GBR_TSI	0
tsk_561	FIN_GBR_TSI	0
tsk_562	FIN_GBR_TSI	0
tsk_563	FIN_GBR_TSI	0
tsk_564	FIN_GBR_TSI	0
tsk_565	FIN_GBR_TSI	0
tsk_566	FIN_GBR_TSI	0
tsk_567	FIN_GBR_TSI	0
tsk_568	FIN_GBR_TSI	0
tsk_569	FIN_GBR_TSI	0
tsk_570	FIN_GBR_TSI	0
tsk_571	FIN_GBR_TSI	0
tsk_572	FIN_GBR_TSI	0
tsk_573	FIN_GBR_TSI	0
tsk_574	FIN_GBR_TSI	0
tsk_575	FIN_GBR_TSI	0
tsk_576	FIN_GBR_TSI	0
tsk_577	FIN_GBR_TSI	0
tsk_578	FIN_GBR_TSI	0
tsk_579	FIN_GBR_TSI	0
tsk_580	FIN_GBR_TSI	0
tsk_581	FIN_GBR_TSI	0
tsk_582	FIN_GBR_TSI	0
tsk_583	FIN_GBR_TSI	0
tsk_584	FIN_GBR_TSI	0
tsk_585	FIN_GBR_TSI	0
tsk_586	FIN_GBR_TSI	0
tsk_587	FIN_GBR_TSI	0
tsk_588	FIN_GBR_TSI	0
tsk_589	FIN_GBR_TSI	0
tsk_590	FIN_GBR_TSI	0
tsk_591	FIN_GBR_TSI	0
tsk_592	FIN_GBR_TSI	0
tsk_593	FIN_GBR_TSI	0
tsk_594	FIN_GBR_TSI	0
tsk_595	FIN_GBR_TSI	0
tsk_596	FIN_GBR_TSI	0
tsk_597	FIN_GBR_TSI	0
tsk_598	FIN_GBR_TSI	0
tsk_599	FIN_GBR_TSI	0
tsk_600	FIN_GBR_TSI	0
tsk_601	FIN_GBR_TSI	0
tsk_602	FIN_GBR_TSI	0
tsk_603	FIN_GBR_TSI	0
tsk_604	FIN_GBR_TSI	0
tsk_605	FIN_GBR_TSI	0
tsk_606	FIN_GBR_TSI	0
tsk_607	FIN_GBR_TSI	0
tsk_608	FIN_GBR_TSI	0
tsk_609	FIN_GBR_TSI	0
tsk_610	FIN_GBR_TSI	0
tsk_611	FIN_GBR_TSI	0
tsk_612	FIN_GBR_TSI	0
tsk_613	FIN_GBR_TSI	0
tsk_614	FIN_GBR_TSI	0
tsk_615	FIN_GBR_TSI	0
tsk_616	FIN_GBR_TSI	0
tsk_617	FIN_GBR_TSI	0
tsk_618	FIN_GBR_TSI	0
tsk_619	FIN_GBR_TSI	0
tsk_620	FIN_GBR_TSI	0
tsk_621	FIN_GBR_TSI	0
tsk_622	FIN_GBR_TSI	0
tsk_623	FIN_GBR_TSI	0
tsk_624	FIN_GBR_TSI	0
tsk_625	FIN_GBR_TSI	0
tsk_626	FIN_GBR_TSI	0
tsk_627	FIN_GBR_TSI	0
tsk_628	FIN_GBR_TSI	0
tsk_629	FIN_GBR_TSI	0
tsk_630	FIN_GBR_TSI	0
tsk_631	FIN_GBR_TSI	0
tsk_632	FIN_GBR_TSI	0
tsk_633	FIN_GBR_TSI	0
tsk_634	FIN_GBR_TSI	0
tsk_635	FIN_GBR_TSI	0
tsk_636	FIN_GBR_TSI	0
tsk_637	FIN_GBR_TSI	0
tsk_638	FIN_GBR_TSI	0
tsk_639	FIN_GBR_TSI	0
tsk_640	FIN_GBR_TSI	0
tsk_641	FIN_GBR_TSI	0
tsk_642	FIN_GBR_TSI	0
tsk_643	FIN_GBR_TSI	0
tsk_644	FIN_GBR_TSI	0
tsk_645	FIN_GBR_TSI	0
tsk_646	FIN_GBR_TSI	0
tsk_647	FIN_GBR_TSI	0
tsk_648	FIN_GBR_TSI	0
tsk_649	FIN_GBR_TSI	0
tsk_650	FIN_GBR_TSI	0
tsk_651	FIN_GBR_TSI	0
tsk_652	FIN_GBR_TSI	0
tsk_653	FIN_GBR_TSI	0
tsk_654	FIN_GBR_TSI	0
tsk_655	FIN_GBR_TSI	0
tsk_656	FIN_GBR_TSI	0
tsk_657	FIN_GBR_TSI	0
tsk_658	FIN_GBR_TSI	0
tsk_659	FIN_GBR_TSI	0
tsk_660	FIN_GBR_TSI	0
tsk_661	FIN_GBR_TSI	0
tsk_662	FIN_GBR_TSI	0
tsk_663	FIN_GBR_TSI	0
tsk_664	FIN_GBR_TSI	0
tsk_665	FIN_GBR_TSI	0
tsk_666	FIN_GBR_TSI	0
tsk_667	FIN_GBR_TSI	0
tsk_668	FIN_GBR_TSI	0
tsk_669	FIN_GBR_TSI	0
tsk_670	FIN_GBR_TSI	0
tsk_671	FIN_GBR_TSI	0
tsk_672	FIN_GBR_TSI	0
tsk_673	FIN_GBR_TSI	0
tsk_674	FIN_GBR_TSI	0
tsk_675	FIN_GBR_TSI	0
tsk_676	FIN_GBR_TSI	0
tsk_677	FIN_GBR_TSI	0
tsk_678	FIN_GBR_TSI	0
tsk_679	FIN_GBR_TSI	0
tsk_680	FIN_GBR_TSI	0
tsk_681	FIN_GBR_TSI	0
tsk_682	FIN_GBR_TSI	0
tsk_683	FIN_GBR_TSI	0
tsk_684	FIN_GBR_TSI	0
tsk_685	FIN_GBR_TSI	0
tsk_686	FIN_GBR_TSI	0
tsk_687	FIN_GBR_TSI	0
tsk_688	FIN_GBR_TSI	0
tsk_689	FIN_GBR_TSI	0
tsk_690	FIN_GBR_TSI	0
tsk_691	FIN_GBR_TSI	0
tsk_692	FIN_GBR_TSI	0
tsk_693	FIN_GBR_TSI	0
tsk_694	FIN_GBR_TSI	0
tsk_695	FIN_GBR_TSI	0
tsk_696	FIN_GBR_TSI	0
tsk_697	FIN_GBR_TSI	0
tsk_698	FIN_GBR_TSI	0
tsk_699	FIN_GBR_TSI	0
tsk_700	FIN_GBR_TSI	0
tsk_701	FIN_GBR_TSI	0
tsk_702	FIN_GBR_TSI	0
tsk_703	FIN_GBR_TSI	0
tsk_704	FIN_GBR_TSI	0
tsk_705	FIN_GBR_TSI	0
tsk_706	FIN_GBR_TSI	0
tsk_707	FIN_GBR_TSI	0
tsk_708	FIN_GBR_TSI	0
tsk_709	FIN_GBR_TSI	0
tsk_710	FIN_GBR_TSI	0
tsk_711	FIN_GBR_TSI	0
tsk_712	FIN_GBR_TSI	0
tsk_713	FIN_GBR_TSI	0
tsk_714	FIN_GBR_TSI	0
tsk_715	FIN_GBR_TSI	0
tsk_716	FIN_GBR_TSI	0
tsk_717	FIN_GBR_TSI	0
tsk_718	FIN_GBR_TSI	0
tsk_719	FIN_GBR_TSI	0
tsk_720	FIN_GBR_TSI	0
tsk_721	FIN_GBR_TSI	0
tsk_722	FIN_GBR_TSI	0
tsk_723	FIN_GBR_TSI	0
tsk_724	FIN_GBR_TSI	0
tsk_725	FIN_GBR_TSI	0
tsk_726	FIN_GBR_TSI	0
tsk_727	FIN_GBR_TSI	0
tsk_728	FIN_GBR_TSI	0
tsk_729	FIN_GBR_TSI	0
tsk_730	FIN_GBR_TSI	0
tsk_731	FIN_GBR_TSI	0
tsk_732	FIN_GBR_TSI	0
tsk_733	FIN_GBR_TSI	0
tsk_734	FIN_GBR_TSI	0
tsk_735	FIN_GBR_TSI	0
tsk_736	FIN_GBR_TSI	0
tsk_737	FIN_GBR_TSI	0
tsk_738	FIN_GBR_TSI	0
tsk_739	FIN_GBR_TSI	0
tsk_740	FIN_GBR_TSI	0
tsk_741	FIN_GBR_TSI	0
tsk_742	FIN_GBR_TSI	0
tsk_743	FIN_GBR_TSI	0
tsk_744	FIN_GBR_TSI	0
tsk_745	FIN_GBR_TSI	0
tsk_746	FIN_GBR_TSI	0
tsk_747	FIN_GBR_TSI	0
tsk_748	FIN_GBR_TSI	0
tsk_749	FIN_GBR_TSI	0
tsk_750	FIN_GBR_TSI	0
tsk_751	FIN_GBR_TSI	0
tsk_752	FIN_GBR_TSI	0
tsk_753	FIN_GBR_TSI	0
tsk_754	FIN_GBR_TSI	0
tsk_755	FIN_GBR_TSI	0
tsk_756	FIN_GBR_TSI	0
tsk_757	FIN_GBR_TSI	0
tsk_758	FIN_GBR_TSI	0
tsk_759	FIN_GBR_TSI	0
tsk_760	FIN_GBR_TSI	0
tsk_761	FIN_GBR_TSI	0
tsk_762	FIN_GBR_TSI	0
tsk_763	FIN_GBR_TSI	0
tsk_764	FIN_GBR_TSI	0
